,TUMOR_CLASS,TUMOR_TYPE,channel,Min,Max,stddev
0,M,DC,B,134,255,21.917330996065996
0,M,DC,R,129,255,23.353025941089793
0,M,DC,G,69,253,32.79772988264507
0,M,DC,B,133,255,22.072695516067977
0,M,DC,R,120,255,24.965051766266598
0,M,DC,G,81,235,31.477262999762416
0,M,DC,B,124,255,22.709317258678436
0,M,DC,R,127,255,23.629371575395286
0,M,DC,G,72,253,34.13108189573606
0,M,DC,B,132,255,22.534479238611613
0,M,DC,R,139,255,22.59812055975823
0,M,DC,G,73,250,26.81411669439606
0,M,DC,B,141,255,20.796431461650833
0,M,DC,R,144,255,20.314872597228646
0,M,DC,G,78,252,28.00290387847461
0,M,DC,B,139,255,19.887550210880477
0,M,DC,R,138,255,20.240424876039487
0,M,DC,G,77,250,27.82291904876326
0,M,DC,B,139,255,19.50895320750954
0,M,DC,R,136,255,20.704487343051213
0,M,DC,G,81,251,29.731819060104698
0,M,DC,B,141,255,19.33579551080217
0,M,DC,R,131,255,25.485295416569425
0,M,DC,G,73,246,31.772100852257573
0,M,DC,B,130,255,24.397090733572004
0,M,DC,R,141,255,19.837323031189023
0,M,DC,G,80,251,28.96137288521762
0,M,DC,B,139,255,19.487560228967318
0,M,DC,R,140,255,22.819254808644246
0,M,DC,G,83,253,33.771934317429306
0,M,DC,B,135,255,21.71135780619389
0,M,DC,R,123,255,23.601202379127045
0,M,DC,G,75,237,27.43691220272522
0,M,DC,B,127,255,21.364716120295455
0,M,DC,R,141,255,20.641378160174686
0,M,DC,G,72,251,27.871655361109916
0,M,DC,B,141,255,19.605552326372806
0,M,DC,R,137,255,20.36863765843853
0,M,DC,G,78,251,27.769547710234995
0,M,DC,B,137,255,19.369493013153004
0,M,DC,R,113,255,23.51996832012893
0,M,DC,G,80,241,28.045469162388283
0,M,DC,B,127,255,21.572741197942424
0,M,DC,R,115,255,24.352365837854258
0,M,DC,G,72,234,29.021692471080183
0,M,DC,B,125,255,21.9833161515347
0,M,DC,R,121,255,22.820636262837873
0,M,DC,G,72,229,23.69733118322235
0,M,DC,B,127,255,20.78707421757716
0,M,DC,R,123,255,24.421404841005913
0,M,DC,G,75,238,29.289020743309315
0,M,DC,B,123,255,22.193750204696173
0,M,DC,R,136,255,21.856538713608735
0,M,DC,G,77,252,31.68149915658549
0,M,DC,B,133,255,20.458004196843262
0,M,DC,R,139,255,20.26735633493867
0,M,DC,G,81,253,28.468322749031774
0,M,DC,B,138,255,19.772814728518988
0,M,DC,R,63,255,26.071008483379522
0,M,DC,G,3,196,58.16325540412031
0,M,DC,B,52,221,36.51925931557405
0,M,DC,R,66,255,23.963449084545655
0,M,DC,G,1,225,28.64107873925984
0,M,DC,B,53,248,20.40427558138225
0,M,DC,R,42,255,25.351771742895572
0,M,DC,G,3,211,32.74953162415767
0,M,DC,B,39,243,22.7023393755694
0,M,DC,R,13,249,24.413709670282014
0,M,DC,G,0,197,43.00792150639574
0,M,DC,B,38,224,26.21952793328804
0,M,DC,R,37,255,20.724166862276437
0,M,DC,G,9,210,28.234917725899443
0,M,DC,B,39,243,19.212234317610715
0,M,DC,R,55,254,29.391757317666382
0,M,DC,G,6,200,47.61370301564531
0,M,DC,B,61,236,32.751342825122386
0,M,DC,R,48,255,18.21414562641745
0,M,DC,G,2,215,24.573698475451017
0,M,DC,B,56,255,18.265381658674244
0,M,DC,R,63,255,20.261929831429374
0,M,DC,G,11,209,32.1439131179906
0,M,DC,B,59,238,20.04774574150796
0,M,DC,R,51,255,19.38473683257652
0,M,DC,G,12,196,34.62875959519932
0,M,DC,B,58,242,20.161064768574814
0,M,DC,R,56,253,21.656510603194118
0,M,DC,G,0,199,38.73949820909664
0,M,DC,B,51,240,21.49894805040616
0,M,DC,R,70,255,24.236960726093876
0,M,DC,G,1,224,33.325933460189944
0,M,DC,B,73,254,21.78320020093426
0,M,DC,R,58,255,23.71566484344697
0,M,DC,G,0,229,26.946743173186448
0,M,DC,B,61,255,20.918746475392215
0,M,DC,R,61,255,15.731503966510356
0,M,DC,G,15,208,21.676175074039882
0,M,DC,B,54,226,14.330245574097802
0,M,DC,R,44,255,25.943810334527985
0,M,DC,G,7,206,39.33834664666643
0,M,DC,B,43,237,23.519000076962296
0,M,DC,R,37,253,21.985509350971743
0,M,DC,G,0,198,30.871132230089376
0,M,DC,B,33,242,20.20772005438372
0,M,DC,R,90,255,20.167866284829618
0,M,DC,G,25,235,29.81154918024306
0,M,DC,B,90,255,18.96778812773415
0,M,DC,R,91,255,20.756808952124423
0,M,DC,G,15,227,33.51607565210718
0,M,DC,B,73,255,21.79306771932184
0,M,DC,R,41,251,25.01727988513372
0,M,DC,G,13,213,38.79321878440795
0,M,DC,B,56,236,23.302130861092543
0,M,DC,R,69,255,29.89164098721524
0,M,DC,G,17,230,37.45099971084049
0,M,DC,B,57,240,22.173903549868143
0,M,DC,R,86,255,22.48158296567749
0,M,DC,G,0,235,37.59216841633637
0,M,DC,B,76,255,27.759336921318774
0,M,DC,R,67,255,21.25761302944724
0,M,DC,G,20,229,27.868824409612348
0,M,DC,B,59,242,17.797425122109995
0,M,DC,R,62,236,10.132528314773259
0,M,DC,G,27,194,17.722804737578304
0,M,DC,B,66,203,9.053641531732392
0,M,DC,R,117,255,18.72468557799827
0,M,DC,G,30,225,23.88954116268962
0,M,DC,B,122,253,12.635273547463068
0,M,DC,R,32,230,19.349839220407908
0,M,DC,G,8,192,28.16363154191429
0,M,DC,B,43,215,14.270164736808024
0,M,DC,R,87,255,12.605696962627054
0,M,DC,G,3,207,19.66778964057566
0,M,DC,B,64,240,12.08383572112381
0,M,DC,R,77,255,16.869311557378136
0,M,DC,G,12,195,26.22774730357054
0,M,DC,B,80,228,14.61723450135896
0,M,DC,R,81,255,24.94738107046026
0,M,DC,G,18,211,32.25615596771773
0,M,DC,B,86,248,20.575020836956146
0,M,DC,R,81,255,16.25131117854152
0,M,DC,G,27,206,20.567500837125266
0,M,DC,B,72,227,12.437719113558257
0,M,DC,R,76,255,17.658390887815163
0,M,DC,G,25,205,24.266761897059872
0,M,DC,B,83,231,14.992505198404462
0,M,DC,R,54,255,22.643693518953782
0,M,DC,G,0,198,46.263188852215755
0,M,DC,B,51,239,28.557579164950642
0,M,DC,R,65,255,23.845410863502625
0,M,DC,G,12,199,42.127658022426274
0,M,DC,B,75,232,22.44918865776582
0,M,DC,R,67,242,21.680487835274867
0,M,DC,G,10,199,35.185825095331786
0,M,DC,B,65,232,17.74390438553078
0,M,DC,R,64,251,18.384158505786626
0,M,DC,G,18,195,26.107866632271787
0,M,DC,B,68,223,13.455449069433616
0,M,DC,R,63,243,13.25965637080617
0,M,DC,G,32,195,17.489902275734746
0,M,DC,B,73,213,9.625643803136473
0,M,DC,R,88,251,21.064382762663218
0,M,DC,G,37,202,25.48243481908772
0,M,DC,B,92,218,10.141045168372338
0,M,DC,R,55,232,26.60051638874394
0,M,DC,G,16,201,41.48322331873631
0,M,DC,B,69,229,17.31126113915192
0,M,DC,R,67,255,15.522375601682242
0,M,DC,G,25,206,19.75813295267319
0,M,DC,B,74,240,11.41206779957846
0,M,DC,R,62,255,19.027928541177214
0,M,DC,G,21,211,25.066245610839793
0,M,DC,B,83,239,14.598740461123045
0,M,DC,R,101,237,15.629844661364398
0,M,DC,G,42,191,24.1374803984197
0,M,DC,B,99,207,10.117952052597246
0,M,DC,R,83,255,15.898487445920145
0,M,DC,G,36,202,20.26745944863857
0,M,DC,B,85,226,11.687307137686519
0,M,DC,R,63,247,23.05939403057268
0,M,DC,G,20,197,50.167519204206464
0,M,DC,B,76,230,20.441271659954882
0,M,DC,R,78,255,18.85008621060228
0,M,DC,G,25,207,21.915069386225287
0,M,DC,B,74,234,12.382827639899917
0,M,DC,R,66,240,26.713077512451623
0,M,DC,G,19,194,39.19287280363875
0,M,DC,B,68,224,17.139639975092603
0,M,DC,R,97,255,21.34819705494149
0,M,DC,G,23,231,30.00951853390602
0,M,DC,B,98,255,16.14718791023476
0,M,DC,R,73,255,22.628661515537956
0,M,DC,G,19,200,28.88740878594722
0,M,DC,B,66,231,15.167008839318585
0,M,DC,R,42,240,26.088046491106773
0,M,DC,G,29,203,37.22918846473591
0,M,DC,B,45,220,16.78583005214905
0,M,DC,R,48,234,14.131009257791597
0,M,DC,G,21,197,24.27001054799298
0,M,DC,B,64,216,13.356440142777412
0,M,DC,R,97,255,19.14692235678862
0,M,DC,G,5,211,29.69866653152193
0,M,DC,B,63,250,22.361894245968546
0,M,DC,R,79,255,19.38952124976606
0,M,DC,G,18,208,32.87336186112484
0,M,DC,B,66,245,21.163221742767437
0,M,DC,R,71,242,19.59168463236162
0,M,DC,G,22,196,35.41918045135321
0,M,DC,B,64,223,21.536053266298985
0,M,DC,R,44,239,16.23392620573909
0,M,DC,G,18,188,26.109736629532215
0,M,DC,B,35,215,17.71143307407946
0,M,DC,R,108,255,16.55326093166833
0,M,DC,G,28,209,23.778032102063744
0,M,DC,B,87,231,13.783986957271004
0,M,DC,R,33,241,17.663828223598316
0,M,DC,G,4,197,26.43934879752431
0,M,DC,B,26,226,18.223920764366685
0,M,DC,R,64,242,19.213422546103093
0,M,DC,G,22,199,27.373391744973418
0,M,DC,B,54,226,17.99587312288004
0,M,DC,R,97,255,16.124705746265235
0,M,DC,G,26,215,25.99153234770489
0,M,DC,B,88,253,16.947643408918072
0,M,DC,R,79,255,19.567009594540032
0,M,DC,G,14,201,32.28382638083973
0,M,DC,B,60,232,20.247506567127264
0,M,DC,R,73,255,17.613971267106503
0,M,DC,G,16,205,29.21263612662243
0,M,DC,B,50,239,19.066346383320802
0,M,DC,R,48,231,13.730958824221844
0,M,DC,G,21,195,21.925397573113482
0,M,DC,B,44,219,15.096534310815773
0,M,DC,R,58,234,16.609405111444485
0,M,DC,G,18,197,34.17640255637651
0,M,DC,B,42,224,19.680152908549182
0,M,DC,R,87,255,19.430944892285545
0,M,DC,G,22,206,27.89647366287751
0,M,DC,B,56,232,20.645306668033363
0,M,DC,R,75,255,19.16695240981959
0,M,DC,G,29,212,28.16499587773025
0,M,DC,B,63,236,20.55254088118367
0,M,DC,R,57,255,17.50342062789254
0,M,DC,G,12,209,35.219601857567795
0,M,DC,B,49,239,21.894639709291607
0,M,DC,R,101,255,22.308422785976425
0,M,DC,G,26,235,28.36625313511083
0,M,DC,B,83,255,22.594818161793544
0,M,DC,R,81,235,16.391390759482256
0,M,DC,G,30,202,22.65096576243106
0,M,DC,B,60,210,12.969760101967212
0,M,DC,R,13,254,35.56639803383283
0,M,DC,G,5,209,37.85802020696693
0,M,DC,B,7,232,29.601753813013982
0,M,DC,R,76,242,17.006966236834966
0,M,DC,G,25,203,26.5358017310758
0,M,DC,B,67,222,14.39436901747515
0,M,DC,R,87,255,19.225969535552377
0,M,DC,G,13,232,25.72184539468509
0,M,DC,B,76,255,21.535151831372836
0,M,DC,R,80,235,15.861921023806909
0,M,DC,G,23,201,25.62474552514
0,M,DC,B,64,216,13.399053262128316
0,M,DC,R,48,228,14.623657557464934
0,M,DC,G,16,198,25.163171894700287
0,M,DC,B,44,226,11.87059723657977
0,M,DC,R,27,255,24.463478554308583
0,M,DC,G,17,208,31.534790620347326
0,M,DC,B,14,238,17.651449864483972
0,M,DC,R,91,255,18.62659872944
0,M,DC,G,27,210,29.72611306839443
0,M,DC,B,77,230,20.061328510985966
0,M,DC,R,86,253,16.00936040079819
0,M,DC,G,22,209,28.81141434445576
0,M,DC,B,78,226,13.56453876790311
0,M,DC,R,89,255,21.861187383797834
0,M,DC,G,23,211,29.401897870878855
0,M,DC,B,74,249,18.848871924618347
0,M,DC,R,83,255,19.818591881731855
0,M,DC,G,18,204,28.324779634342146
0,M,DC,B,80,242,18.16076921883027
0,M,DC,R,85,255,17.07659656145428
0,M,DC,G,24,215,18.54633352080247
0,M,DC,B,69,246,15.049732966665076
0,M,DC,R,102,255,19.022440605337867
0,M,DC,G,32,219,20.995582008359506
0,M,DC,B,86,255,18.3052239534813
0,M,DC,R,33,255,20.964328055936317
0,M,DC,G,1,226,27.14551772116321
0,M,DC,B,34,244,20.44388538160185
0,M,DC,R,45,237,19.214045519204607
0,M,DC,G,4,196,29.573753324032616
0,M,DC,B,54,218,19.3570003889851
0,M,DC,R,83,255,38.434122686782324
0,M,DC,G,25,255,40.16928072326484
0,M,DC,B,73,255,35.675014085996295
0,M,DC,R,83,255,35.64033779860665
0,M,DC,G,32,255,37.18603187123424
0,M,DC,B,79,255,35.27570453452297
0,M,DC,R,66,255,41.13858097633067
0,M,DC,G,25,255,41.70492272580218
0,M,DC,B,61,255,36.40908993514496
0,M,DC,R,72,255,37.91381974209936
0,M,DC,G,29,255,43.06051895425514
0,M,DC,B,71,255,36.40373156776349
0,M,DC,R,89,255,35.99729080161578
0,M,DC,G,19,255,41.44857413907337
0,M,DC,B,80,255,34.81353232269408
0,M,DC,R,114,255,26.25676632415787
0,M,DC,G,27,255,36.29156521134788
0,M,DC,B,84,255,35.78874672695007
0,M,DC,R,83,255,32.47661786288652
0,M,DC,G,13,255,42.69444075616604
0,M,DC,B,55,255,39.804063328002854
0,M,DC,R,84,255,35.4816936221674
0,M,DC,G,25,255,50.995637943521906
0,M,DC,B,69,255,37.703718351328455
0,M,DC,R,92,255,37.60513063770533
0,M,DC,G,10,255,42.23087676745125
0,M,DC,B,68,255,35.98847744394454
0,M,DC,R,64,255,36.58865777277221
0,M,DC,G,10,255,40.77071058932206
0,M,DC,B,67,255,37.569619521420464
0,M,DC,R,41,255,45.93744593457012
0,M,DC,G,3,255,47.58189930028358
0,M,DC,B,42,255,42.10009816720212
0,M,DC,R,76,255,46.869927939585686
0,M,DC,G,4,255,48.26374590810503
0,M,DC,B,55,255,47.11964392652085
0,M,DC,R,58,255,42.26254204092777
0,M,DC,G,29,249,36.72291133169355
0,M,DC,B,54,255,34.814356866710305
0,M,DC,R,43,255,47.06346653766863
0,M,DC,G,9,255,45.82591630040916
0,M,DC,B,42,255,39.66634033866318
0,M,DC,R,54,255,46.3549882211703
0,M,DC,G,0,255,48.17290898288485
0,M,DC,B,52,255,43.59842075121176
0,M,DC,R,55,255,42.17937967522253
0,M,DC,G,28,255,42.70548522824757
0,M,DC,B,57,255,36.95741194645724
0,M,DC,R,41,255,43.20954202473062
0,M,DC,G,18,253,41.37400050237749
0,M,DC,B,44,255,38.276672811977136
0,M,DC,R,61,255,43.0684572380348
0,M,DC,G,2,255,44.36065003439084
0,M,DC,B,54,255,42.2278997878284
0,M,DC,R,53,255,47.47489381097479
0,M,DC,G,12,255,43.89804081110139
0,M,DC,B,54,255,44.39276761167534
0,M,DC,R,40,255,44.777627418603764
0,M,DC,G,5,255,51.954323551285
0,M,DC,B,35,255,40.08044966730464
0,M,DC,R,40,255,43.91828709633837
0,M,DC,G,0,255,50.550353830559175
0,M,DC,B,40,255,39.01819859609747
0,M,DC,R,41,255,42.84273438777872
0,M,DC,G,0,255,56.614918704287206
0,M,DC,B,37,255,42.74653637904918
0,M,DC,R,35,255,43.43819719264287
0,M,DC,G,0,254,50.95122647472172
0,M,DC,B,33,255,39.87225646540827
0,M,DC,R,23,255,43.31886550569971
0,M,DC,G,0,255,44.09329648800498
0,M,DC,B,39,255,37.667511455200284
0,M,DC,R,40,255,46.01725800754291
0,M,DC,G,0,250,54.39905586050702
0,M,DC,B,32,255,42.03300921720765
0,M,DC,R,26,255,44.61933885289445
0,M,DC,G,0,248,67.64210841777849
0,M,DC,B,32,255,47.345132489206314
0,M,DC,R,29,255,50.10962251447114
0,M,DC,G,0,255,59.240338019761616
0,M,DC,B,43,255,44.85061084097776
0,M,DC,R,39,255,47.1271255259261
0,M,DC,G,0,255,51.37660734982456
0,M,DC,B,44,255,40.439084983817956
0,M,DC,R,80,255,26.535502785904697
0,M,DC,G,38,252,26.68655329146948
0,M,DC,B,74,255,23.247697776582825
0,M,DC,R,106,255,26.176025391831875
0,M,DC,G,38,254,26.06607301163243
0,M,DC,B,84,255,23.408516724839462
0,M,DC,R,109,255,26.522595661324136
0,M,DC,G,39,255,32.38140286414145
0,M,DC,B,81,255,28.67645612995319
0,M,DC,R,101,255,26.574491634121
0,M,DC,G,50,252,30.434530446773707
0,M,DC,B,81,255,25.06224603518353
0,M,DC,R,99,255,25.573622832601227
0,M,DC,G,48,254,28.556781746646283
0,M,DC,B,83,255,26.23256967749317
0,M,DC,R,110,255,22.880585840661126
0,M,DC,G,31,255,27.243137768505765
0,M,DC,B,56,255,29.156126912674146
0,M,DC,R,109,255,25.48828107663639
0,M,DC,G,29,255,35.224658439936206
0,M,DC,B,81,255,27.40481521616829
0,M,DC,R,100,255,27.795624474153147
0,M,DC,G,41,253,38.557144314314165
0,M,DC,B,82,255,30.511608642848973
0,M,DC,R,108,255,25.590603547367017
0,M,DC,G,60,255,29.225843649018493
0,M,DC,B,93,255,25.53563970292601
0,M,DC,R,89,255,25.76644442960423
0,M,DC,G,36,242,32.46840468687253
0,M,DC,B,79,255,24.35762561569462
0,M,DC,R,116,255,21.91522719293794
0,M,DC,G,22,255,42.61672527303136
0,M,DC,B,130,255,21.7514556006853
0,M,DC,R,98,255,22.425847313440432
0,M,DC,G,8,255,45.74094642779373
0,M,DC,B,106,255,22.719994944407432
0,M,DC,R,114,255,21.715197703852944
0,M,DC,G,15,255,42.193047581025084
0,M,DC,B,123,255,22.370091291789187
0,M,DC,R,81,255,29.124847083024683
0,M,DC,G,0,255,49.63632432070774
0,M,DC,B,83,255,29.023017175361744
0,M,DC,R,65,255,37.60295977627236
0,M,DC,G,6,236,47.00665893714666
0,M,DC,B,72,255,31.337049545086206
0,M,DC,R,79,255,25.892903545720657
0,M,DC,G,0,255,43.707151840129654
0,M,DC,B,76,255,27.395996732981818
0,M,DC,R,119,255,21.530395653503735
0,M,DC,G,19,255,53.361741246971604
0,M,DC,B,126,255,25.676222431920927
0,M,DC,R,121,255,20.221206213465962
0,M,DC,G,13,255,38.54885535094974
0,M,DC,B,124,255,22.057904552316703
0,M,DC,R,40,255,37.083614375185455
0,M,DC,G,0,247,52.351392563155
0,M,DC,B,53,255,32.18178552636241
0,M,DC,R,69,255,35.538865867493804
0,M,DC,G,9,255,47.788316057662264
0,M,DC,B,73,255,30.0809949235684
0,M,DC,R,73,255,35.45780326212883
0,M,DC,G,17,249,51.227638420869845
0,M,DC,B,82,255,30.13128403744293
0,M,DC,R,49,255,42.04023481457866
0,M,DC,G,1,242,58.29154782961691
0,M,DC,B,57,255,36.75401730670775
0,M,DC,R,30,255,35.38788983761326
0,M,DC,G,0,236,36.45581482011924
0,M,DC,B,39,255,29.438948827460813
0,M,DC,R,107,255,20.70597004050363
0,M,DC,G,26,255,46.127155445377625
0,M,DC,B,137,255,20.581026142558116
0,M,DC,R,48,255,36.94389662570977
0,M,DC,G,4,253,48.707842794032175
0,M,DC,B,64,255,34.0612066311142
0,M,DC,R,93,255,29.85308793911136
0,M,DC,G,4,255,37.913054949531286
0,M,DC,B,103,255,25.47574041082997
0,M,DC,R,81,255,39.262925542675234
0,M,DC,G,14,255,49.89097273927672
0,M,DC,B,90,255,35.66922203804009
0,M,DC,R,77,255,30.386043557647106
0,M,DC,G,7,255,42.294443422997
0,M,DC,B,88,255,26.996132779071022
0,M,DC,R,118,255,21.957438675630918
0,M,DC,G,17,255,39.67701649936404
0,M,DC,B,120,255,22.809361827767095
0,M,DC,R,60,255,34.2902253502562
0,M,DC,G,0,239,33.74440990178608
0,M,DC,B,47,255,27.047405981154505
0,M,DC,R,62,255,37.4480877386628
0,M,DC,G,5,233,36.29929921208457
0,M,DC,B,64,255,28.052508562903963
0,M,DC,R,88,255,31.53112078273143
0,M,DC,G,8,255,42.62949486399969
0,M,DC,B,96,255,27.315436045612287
0,M,DC,R,101,255,20.60239802224016
0,M,DC,G,15,255,42.2311487567711
0,M,DC,B,112,255,21.719298775041125
0,M,DC,R,84,255,30.00763529222989
0,M,DC,G,6,255,53.44051526086356
0,M,DC,B,98,255,28.599351864534913
0,M,DC,R,40,255,39.114302472371236
0,M,DC,G,0,245,67.96809354252818
0,M,DC,B,49,255,38.76474119466897
0,M,DC,R,99,255,30.111498040306085
0,M,DC,G,8,255,40.89475848320168
0,M,DC,B,110,255,25.551481070641525
0,M,DC,R,72,255,33.42229598980595
0,M,DC,G,10,231,40.09062950730896
0,M,DC,B,76,255,26.946811648807415
0,M,DC,R,67,255,35.99823039057651
0,M,DC,G,0,237,39.680921921498914
0,M,DC,B,68,255,28.622653582564162
0,M,DC,R,87,255,28.914699934672996
0,M,DC,G,10,255,44.2309381342668
0,M,DC,B,95,255,26.398197106290436
0,M,DC,R,69,255,37.57584245492739
0,M,DC,G,2,253,43.151905824909555
0,M,DC,B,70,255,30.27280441679981
0,M,DC,R,69,255,34.480744615257905
0,M,DC,G,0,250,33.80980163294595
0,M,DC,B,60,255,25.49932888159796
0,M,DC,R,52,255,38.003207524896084
0,M,DC,G,0,252,44.463916634828834
0,M,DC,B,65,255,33.52095072041722
0,M,DC,R,47,255,37.566726607536516
0,M,DC,G,0,251,39.338858297903684
0,M,DC,B,55,255,29.89480010242947
0,M,DC,R,69,255,32.75513111455383
0,M,DC,G,8,255,44.064139042170204
0,M,DC,B,86,255,27.535934045142437
0,M,DC,R,63,255,34.636408529214165
0,M,DC,G,6,245,42.75342984361336
0,M,DC,B,65,255,30.80903843101045
0,M,DC,R,78,255,30.24013932104236
0,M,DC,G,10,233,37.276507076423364
0,M,DC,B,85,255,23.02081590216611
0,M,DC,R,68,255,34.703383789852
0,M,DC,G,1,213,32.14942937327246
0,M,DC,B,72,255,22.452542192951494
0,M,DC,R,119,255,26.68651681273629
0,M,DC,G,13,255,43.21885870607905
0,M,DC,B,114,255,24.132800099593826
0,M,DC,R,69,255,41.01894139041814
0,M,DC,G,12,246,58.66930114718687
0,M,DC,B,80,255,35.504026799230736
0,M,DC,R,100,255,32.16355179998878
0,M,DC,G,7,255,50.61081121880503
0,M,DC,B,104,255,28.49450738342437
0,M,DC,R,87,255,33.68535599155237
0,M,DC,G,3,255,45.989536828637206
0,M,DC,B,91,255,27.492112564793004
0,M,DC,R,65,255,33.74180447807642
0,M,DC,G,4,255,44.118114010874805
0,M,DC,B,78,255,27.029688817081013
0,M,DC,R,107,255,34.757316813033434
0,M,DC,G,12,255,45.65072328408652
0,M,DC,B,124,255,25.0046051564052
0,M,DC,R,100,255,30.844332882888924
0,M,DC,G,18,243,40.321888239540904
0,M,DC,B,105,255,23.66207820430973
0,M,DC,R,123,255,21.913842736827984
0,M,DC,G,7,255,46.84722323421091
0,M,DC,B,122,255,22.248827014089187
0,M,DC,R,117,255,28.859351778516896
0,M,DC,G,20,255,51.07082185375535
0,M,DC,B,140,255,25.35678097433711
0,M,DC,R,98,255,34.519276780258714
0,M,DC,G,14,255,52.33945668572184
0,M,DC,B,108,255,28.12307967544912
0,M,DC,R,70,255,37.88497242856283
0,M,DC,G,3,246,52.75865207553543
0,M,DC,B,78,255,31.090591175257238
0,M,DC,R,108,255,27.66909452347094
0,M,DC,G,18,255,39.65983124522135
0,M,DC,B,131,255,22.405641387393302
0,M,DC,R,110,255,23.37785331003991
0,M,DC,G,4,255,46.80258077109059
0,M,DC,B,72,255,24.595678442281233
0,M,DC,R,104,255,24.322455831467604
0,M,DC,G,7,255,45.2618491848927
0,M,DC,B,97,255,24.076346870073085
0,M,DC,R,79,255,41.79699598486302
0,M,DC,G,16,232,75.90441280965318
0,M,DC,B,74,255,37.8128756520085
0,M,DC,R,99,255,30.23987355230107
0,M,DC,G,21,255,52.36065516768975
0,M,DC,B,126,255,26.18504736141206
0,M,DC,R,76,255,37.34291879514716
0,M,DC,G,8,241,47.05942190435891
0,M,DC,B,84,255,27.87777800657182
0,M,DC,R,120,255,29.075289813184686
0,M,DC,G,5,255,42.15642424036294
0,M,DC,B,99,255,24.529146510873456
0,M,DC,R,89,255,29.697353587974824
0,M,DC,G,15,255,45.81843638196207
0,M,DC,B,108,255,25.414479634544982
0,M,DC,R,86,255,30.03977740994835
0,M,DC,G,9,255,44.53111470875379
0,M,DC,B,105,255,24.69538369965864
0,M,DC,R,97,255,25.276093037840976
0,M,DC,G,0,255,48.520302087970556
0,M,DC,B,101,255,24.1870631197806
0,M,DC,R,85,255,36.04273735057712
0,M,DC,G,2,255,41.42361246924173
0,M,DC,B,96,255,26.58987431452389
0,M,DC,R,70,255,35.30321927467879
0,M,DC,G,6,217,35.306681227552936
0,M,DC,B,78,250,23.77533935336216
0,M,DC,R,93,255,32.845476434389965
0,M,DC,G,13,248,47.64989285433797
0,M,DC,B,116,255,28.23463163041692
0,M,DC,R,107,255,34.80014977067385
0,M,DC,G,28,229,41.65025781211147
0,M,DC,B,127,255,25.30366146411613
0,M,DC,R,94,255,40.1932318412142
0,M,DC,G,11,255,51.17637592532288
0,M,DC,B,109,255,29.53530198860788
0,M,DC,R,132,255,18.77783662614196
0,M,DC,G,26,255,42.460064317079635
0,M,DC,B,156,255,18.266793272091956
0,M,DC,R,85,255,27.01524140274655
0,M,DC,G,13,255,41.66322191521878
0,M,DC,B,103,255,23.666915929776003
0,M,DC,R,84,255,33.5477877863648
0,M,DC,G,17,253,45.95128091174
0,M,DC,B,83,255,30.427644320009403
0,M,DC,R,50,255,50.0332262701979
0,M,DC,G,11,238,76.86380467380134
0,M,DC,B,51,255,41.64366885450775
0,M,DC,R,69,255,35.03114773278774
0,M,DC,G,0,247,39.88397760411128
0,M,DC,B,77,255,25.341006740756832
0,M,DC,R,96,255,34.419808121766046
0,M,DC,G,14,251,41.24086901715601
0,M,DC,B,96,255,25.83466657121228
0,M,DC,R,63,255,36.49179192064373
0,M,DC,G,8,234,45.0764671776852
0,M,DC,B,86,255,26.879225648699425
0,M,DC,R,58,255,34.70919047550746
0,M,DC,G,0,216,36.295588660437765
0,M,DC,B,68,255,23.771367400001523
0,M,DC,R,98,255,40.90380933479437
0,M,DC,G,13,241,44.11975666715138
0,M,DC,B,105,255,28.14602962782108
0,M,DC,R,85,255,34.929412397981395
0,M,DC,G,12,255,55.62907649924166
0,M,DC,B,97,255,28.721953133347487
0,M,DC,R,82,255,36.04446319039808
0,M,DC,G,17,247,42.9478769910533
0,M,DC,B,75,255,28.37677606242341
0,M,DC,R,78,255,42.53191797195212
0,M,DC,G,2,244,46.459607819817606
0,M,DC,B,78,255,30.769828489417367
0,M,DC,R,90,255,36.742571977036974
0,M,DC,G,10,254,46.26421593362914
0,M,DC,B,96,255,29.586361111341837
0,M,DC,R,85,255,32.884479544194505
0,M,DC,G,12,255,50.17374686251129
0,M,DC,B,77,255,32.624583573896444
0,M,DC,R,88,255,32.52226205882103
0,M,DC,G,0,255,38.26209577826035
0,M,DC,B,88,255,24.17780221486978
0,M,DC,R,89,255,24.024452252040216
0,M,DC,G,11,206,42.18225231094411
0,M,DC,B,97,232,23.333257081649528
0,M,DC,R,68,255,48.30322720366253
0,M,DC,G,3,245,48.77917725829309
0,M,DC,B,79,255,32.25357690299875
0,M,DC,R,58,255,44.95274423530331
0,M,DC,G,4,245,65.29133356183478
0,M,DC,B,79,255,36.330587902806016
0,M,DC,R,68,255,40.43735762305642
0,M,DC,G,9,241,62.15867840424952
0,M,DC,B,73,255,33.251871346487036
0,M,DC,R,69,255,34.14362482555017
0,M,DC,G,3,217,37.09157644575581
0,M,DC,B,77,255,22.98084620993952
0,M,DC,R,59,255,44.87311171787377
0,M,DC,G,0,233,40.82185356974143
0,M,DC,B,68,255,30.978887765764
0,M,DC,R,86,255,40.85798185547979
0,M,DC,G,9,255,56.44685959333644
0,M,DC,B,100,255,31.353371918260937
0,M,DC,R,112,255,17.961787061073256
0,M,DC,G,21,248,26.646311051520108
0,M,DC,B,136,255,19.17043082570474
0,M,DC,R,80,255,36.21380064641377
